time,energy,temperature_2m,weathercode,cloudcover,cloudcover_low,cloudcover_mid,cloudcover_high,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation
1688803200,70880,23.0,0,2,0,0,5,634.0,517.0,117.0,753.6,907.8
1688806800,79720,24.3,1,34,2,53,0,736.0,611.0,125.0,783.2,1032.2
1688810400,63730,24.9,1,44,0,73,0,645.0,428.0,217.0,508.6,1113.5
1688814000,83840,25.4,2,55,0,92,0,613.0,325.0,288.0,375.2,1146.2
1688817600,54930,25.8,2,58,0,97,0,469.0,218.0,251.0,255.7,1128.0
1688821200,37630,25.5,2,60,0,100,0,304.0,62.0,242.0,77.4,1060.2
1688824800,44890,25.5,2,57,0,95,0,284.0,39.0,245.0,54.5,947.3
1688828400,33510,25.4,1,46,0,75,2,263.0,59.0,204.0,97.9,797.1
1688832000,16160,25.0,1,27,0,45,1,175.0,11.0,164.0,23.5,619.8
1688835600,5260,24.2,0,12,0,20,0,149.0,29.0,120.0,89.8,427.4
1688839200,2620,23.1,0,0,0,0,0,91.0,44.0,47.0,249.8,233.0
1688842800,620,20.9,0,1,0,1,0,18.0,7.0,11.0,79.0,58.0
1688846400,200,19.1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1688850000,20,17.9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1688853600,0,16.9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1688857200,0,16.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1688860800,0,15.3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1688864400,0,14.8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1688868000,0,14.3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1688871600,420,13.9,0,1,0,0,3,6.0,1.0,5.0,14.6,32.1
1688875200,6460,14.9,0,15,0,0,50,75.0,38.0,37.0,274.9,177.0
1688878800,21110,16.9,1,22,0,0,74,199.0,131.0,68.0,469.3,369.4
1688882400,41380,18.7,0,13,0,0,44,347.0,257.0,90.0,603.3,563.6
1688886000,59150,20.7,0,10,0,0,32,482.0,358.0,124.0,634.4,746.6
1688889600,71560,22.1,0,1,0,0,3,622.0,495.0,127.0,723.0,905.9
1688893200,81810,23.1,0,0,0,0,0,736.0,611.0,125.0,784.5,1030.5
1688896800,82870,24.0,0,0,0,0,0,813.0,686.0,127.0,816.2,1112.0
1688900400,81690,24.8,0,0,0,0,0,841.0,707.0,134.0,817.1,1144.9
1688904000,76960,25.3,0,1,0,0,4,828.0,694.0,134.0,814.9,1126.8
1688907600,67700,25.7,0,14,0,0,48,770.0,643.0,127.0,803.4,1059.0
1688911200,56860,25.9,0,11,0,0,38,670.0,549.0,121.0,767.7,946.2
1688914800,36530,25.9,0,3,0,0,9,543.0,433.0,110.0,719.8,795.9
1688918400,18980,25.4,0,1,0,0,3,366.0,261.0,105.0,558.4,618.5
1688922000,6470,24.4,0,1,0,2,0,194.0,107.0,87.0,332.4,425.9
1688925600,2480,22.9,0,2,0,3,0,98.0,54.0,44.0,308.8,231.4
1688929200,620,21.2,0,2,0,1,3,18.0,6.0,12.0,68.2,57.2
1688932800,180,19.5,0,4,0,0,13,0.0,0.0,0.0,0.0,0.0
1688936400,20,17.9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1688940000,0,16.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1688943600,0,15.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1688947200,0,15.1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
1688950800,0,15.6,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
1688954400,0,16.5,0,2,0,4,0,0.0,0.0,0.0,0.0,0.0
1688958000,430,16.0,0,6,1,7,2,6.0,1.0,5.0,14.8,30.7
1688961600,6320,15.9,0,18,4,11,25,74.0,37.0,37.0,269.6,174.3
1688965200,23680,18.1,1,20,9,19,2,198.0,131.0,67.0,472.6,366.8
1688968800,36380,20.4,0,18,9,17,0,347.0,259.0,88.0,610.6,561.2
1688972400,57970,21.6,0,0,0,0,0,412.0,270.0,142.0,479.9,744.4
1688976000,71360,23.1,0,19,6,22,0,629.0,512.0,117.0,749.5,903.9
1688979600,74820,23.9,0,11,3,14,0,627.0,496.0,131.0,638.0,1028.8
1688983200,73240,25.0,0,6,1,7,4,786.0,657.0,129.0,782.9,1110.5
1688986800,73670,25.7,0,5,4,3,0,777.0,617.0,160.0,714.0,1143.5
1688990400,79100,26.4,0,8,0,10,6,792.0,660.0,132.0,775.9,1125.5
1688994000,59190,26.6,1,39,0,16,98,715.0,571.0,144.0,714.3,1057.8
1688997600,47940,26.8,1,37,0,12,99,619.0,450.0,169.0,630.1,945.0
1689001200,31680,26.5,1,30,0,5,91,453.0,247.0,206.0,411.3,794.6
1689004800,19950,26.0,0,14,0,0,48,300.0,112.0,188.0,240.2,617.1
1689008400,6950,24.8,0,14,0,4,39,175.0,54.0,121.0,168.4,424.3
1689012000,4040,23.4,1,30,0,7,85,93.0,31.0,62.0,178.7,229.6
1689015600,590,21.7,1,21,0,1,69,16.0,2.0,14.0,22.9,56.3
1689019200,180,20.3,0,16,0,2,50,0.0,0.0,0.0,0.0,0.0
1689022800,20,19.2,1,32,0,6,93,0.0,0.0,0.0,0.0,0.0
1689026400,0,18.3,51,71,0,73,92,0.0,0.0,0.0,0.0,0.0
1689030000,0,17.5,3,85,0,95,93,0.0,0.0,0.0,0.0,0.0
1689033600,0,17.0,51,80,0,93,82,0.0,0.0,0.0,0.0,0.0
1689037200,0,16.8,51,80,0,100,68,0.0,0.0,0.0,0.0,0.0
1689040800,0,16.5,51,69,0,97,37,0.0,0.0,0.0,0.0,0.0
1689044400,60,16.2,51,68,0,100,27,2.0,0.0,2.0,0.0,29.3
1689048000,1500,16.4,53,65,0,100,17,19.0,1.0,18.0,7.3,171.5
1689051600,2360,16.9,51,63,0,100,10,79.0,31.0,48.0,112.7,364.1
1689055200,11000,17.5,51,66,8,98,1,135.0,39.0,96.0,92.4,558.8
1689058800,23260,18.9,1,38,3,59,0,260.0,90.0,170.0,160.5,742.2
1689062400,33380,20.2,2,56,5,86,0,412.0,122.0,290.0,179.0,901.9
1689066000,36700,20.9,2,73,18,94,0,392.0,159.0,233.0,204.9,1027.0
1689069600,85970,21.5,2,74,18,96,0,407.0,183.0,224.0,218.4,1108.9
1689073200,71040,22.3,3,94,44,90,0,449.0,181.0,268.0,209.7,1142.0
1689076800,81830,23.2,3,91,68,49,0,476.0,254.0,222.0,299.0,1124.2
1689080400,64320,23.3,3,100,80,49,0,333.0,126.0,207.0,157.8,1056.5
1689084000,55430,23.7,3,100,96,81,8,351.0,169.0,182.0,237.0,943.6
1689087600,35550,23.8,3,100,99,96,25,283.0,120.0,163.0,200.2,793.2
1689091200,17730,23.6,3,100,69,84,54,201.0,80.0,121.0,172.0,615.5
1689094800,9920,23.2,2,73,32,53,41,142.0,63.0,79.0,197.3,422.6
1689098400,3570,22.4,1,34,2,36,35,82.0,40.0,42.0,232.5,227.7
1689102000,680,20.4,1,31,5,24,39,14.0,3.0,11.0,34.7,55.3
1689105600,180,19.2,0,10,3,11,2,0.0,0.0,0.0,0.0,0.0
1689109200,20,18.0,0,11,4,12,0,0.0,0.0,0.0,0.0,0.0
1689112800,0,17.2,1,22,11,21,0,0.0,0.0,0.0,0.0,0.0
1689116400,0,16.7,1,22,14,16,0,0.0,0.0,0.0,0.0,0.0
1689120000,0,15.6,0,18,9,17,0,0.0,0.0,0.0,0.0,0.0
1689123600,0,14.8,0,11,4,12,1,0.0,0.0,0.0,0.0,0.0
1689127200,0,14.2,0,15,0,5,40,0.0,0.0,0.0,0.0,0.0
1689130800,650,13.9,1,27,0,0,91,5.0,1.0,4.0,15.4,27.9
1689134400,6860,15.2,1,29,0,0,98,69.0,33.0,36.0,244.1,168.6
1689138000,20750,18.8,1,29,0,2,94,191.0,124.0,67.0,454.1,361.4
1689141600,38480,21.0,0,12,0,2,37,320.0,234.0,86.0,556.7,556.3
1689145200,53140,22.9,0,16,0,2,49,487.0,383.0,104.0,685.0,739.9
1689148800,71110,24.7,0,20,0,4,57,614.0,501.0,113.0,736.8,899.8
1689152400,74430,26.1,1,21,0,5,61,723.0,579.0,144.0,747.5,1025.1
1689156000,67660,27.1,1,27,0,0,90,728.0,520.0,208.0,621.5,1107.2
1689159600,81730,28.1,1,30,0,0,100,754.0,470.0,284.0,545.4,1140.5
1689163200,69830,28.6,1,30,0,0,100,621.0,246.0,375.0,290.0,1122.7
1689166800,43370,28.5,2,56,3,40,97,478.0,144.0,334.0,180.6,1055.1
1689170400,19850,27.6,51,86,0,95,98,360.0,89.0,271.0,125.0,942.2
1689174000,4300,26.5,51,91,1,100,99,257.0,48.0,209.0,80.2,791.7
1689177600,5480,24.1,61,64,0,63,89,171.0,69.0,102.0,148.7,613.9
1689181200,7580,22.7,63,34,0,16,82,89.0,19.0,70.0,59.8,420.8
1689184800,1050,22.4,51,58,4,42,97,64.0,21.0,43.0,123.2,225.7
1689188400,240,21.9,2,52,10,24,95,13.0,2.0,11.0,23.3,54.3
1689192000,200,21.2,1,40,9,28,49,0.0,0.0,0.0,0.0,0.0
1689195600,20,21.1,1,24,10,23,5,0.0,0.0,0.0,0.0,0.0
1689199200,0,20.7,2,50,10,30,77,0.0,0.0,0.0,0.0,0.0
1689202800,0,20.2,1,36,0,11,99,0.0,0.0,0.0,0.0,0.0
1689206400,0,19.4,1,36,0,12,95,0.0,0.0,0.0,0.0,0.0
1689210000,0,18.6,0,13,1,17,7,0.0,0.0,0.0,0.0,0.0
1689213600,0,17.8,1,29,1,6,83,0.0,0.0,0.0,0.0,0.0
1689217200,420,17.2,1,33,1,4,99,4.0,1.0,3.0,15.6,26.4
1689220800,4650,17.9,1,49,2,28,100,61.0,23.0,38.0,171.5,165.6
1689224400,22990,19.9,3,80,2,81,99,145.0,67.0,78.0,247.3,358.6
1689228000,22220,21.2,1,39,0,32,67,269.0,130.0,139.0,310.7,553.7
1689231600,30690,22.5,1,24,0,13,55,433.0,276.0,157.0,495.2,737.6
1689235200,46450,23.9,1,48,6,33,77,572.0,414.0,158.0,610.3,897.7
1689238800,56270,25.0,2,50,8,30,83,629.0,429.0,200.0,554.9,1023.2
1689242400,59270,25.4,3,96,7,100,99,532.0,294.0,238.0,352.0,1105.5
1689246000,10320,25.3,3,100,11,100,100,356.0,188.0,168.0,218.5,1138.9
1689249600,6530,24.6,51,100,26,100,100,344.0,48.0,296.0,56.7,1121.2
1689253200,4240,22.4,53,100,11,100,100,190.0,0.0,190.0,0.0,1053.6
1689256800,5710,20.9,53,93,3,100,100,117.0,1.0,116.0,1.4,940.7
1689260400,7590,20.4,53,90,0,100,100,86.0,0.0,86.0,0.0,790.1
1689264000,5800,20.6,51,88,0,97,100,130.0,11.0,119.0,23.8,612.1
1689267600,2500,20.6,2,65,0,58,100,78.0,0.0,78.0,0.0,418.9
1689271200,2100,20.4,2,56,1,41,100,45.0,0.0,45.0,0.0,223.5
1689274800,1070,18.4,1,32,1,4,97,9.0,0.0,9.0,0.0,53.2
1689278400,180,17.5,1,31,0,2,99,0.0,0.0,0.0,0.0,0.0
1689282000,20,16.7,1,38,0,18,92,0.0,0.0,0.0,0.0,0.0
1689285600,0,16.0,1,24,0,19,43,0.0,0.0,0.0,0.0,0.0
1689289200,0,15.5,1,30,2,26,42,0.0,0.0,0.0,0.0,0.0
1689292800,0,15.3,2,51,3,44,72,0.0,0.0,0.0,0.0,0.0
1689296400,0,15.2,1,31,4,27,38,0.0,0.0,0.0,0.0,0.0
1689300000,0,15.1,0,20,2,30,0,0.0,0.0,0.0,0.0,0.0
1689303600,250,14.8,0,19,4,26,0,4.0,1.0,3.0,15.9,24.9
1689307200,5640,15.5,1,24,3,35,0,65.0,31.0,34.0,233.0,162.6
1689310800,9810,17.2,0,12,1,19,0,187.0,119.0,68.0,442.7,355.8
1689314400,36030,19.0,1,37,32,14,0,336.0,248.0,88.0,595.7,551.0
1689318000,50520,20.0,1,30,31,3,0,435.0,316.0,119.0,568.9,735.2
1689321600,68800,21.6,0,11,11,0,5,610.0,485.0,125.0,716.8,895.5
1689325200,73580,23.0,1,26,21,10,2,726.0,598.0,128.0,775.0,1021.2
1689328800,59290,23.7,2,58,33,46,2,737.0,576.0,161.0,690.7,1103.7
1689332400,36620,24.0,1,24,4,34,0,771.0,612.0,159.0,712.2,1137.3
1689336000,35250,24.1,1,25,12,24,0,668.0,505.0,163.0,597.0,1119.7
1689339600,56180,24.2,1,32,8,41,0,639.0,477.0,162.0,600.1,1052.1
1689343200,49320,24.3,1,20,2,31,0,599.0,454.0,145.0,639.9,939.1
1689346800,30230,24.0,1,25,0,42,0,452.0,311.0,141.0,522.1,788.4
1689350400,16610,23.3,1,26,0,44,0,281.0,205.0,76.0,444.6,610.3
1689354000,5780,22.8,0,16,0,27,0,182.0,113.0,69.0,358.9,416.8
1689357600,2870,21.7,0,5,0,9,0,87.0,47.0,40.0,281.3,221.2
1689361200,540,20.2,0,4,0,7,0,15.0,5.0,10.0,59.6,52.1
1689364800,160,18.3,0,3,0,5,0,0.0,0.0,0.0,0.0,0.0
1689368400,20,18.2,0,2,0,4,0,0.0,0.0,0.0,0.0,0.0
1689372000,0,19.3,0,10,0,8,19,0.0,0.0,0.0,0.0,0.0
1689375600,0,18.9,1,32,0,14,80,0.0,0.0,0.0,0.0,0.0
1689379200,0,18.3,1,24,0,32,16,0.0,0.0,0.0,0.0,0.0
1689382800,0,16.7,1,35,0,55,6,0.0,0.0,0.0,0.0,0.0
1689386400,0,14.8,2,58,0,96,0,0.0,0.0,0.0,0.0,0.0
1689390000,370,13.7,2,68,0,94,38,3.0,1.0,2.0,16.2,23.3
1689393600,3490,14.6,2,79,0,96,72,61.0,28.0,33.0,212.2,159.5
1689397200,7100,18.5,3,84,0,95,90,174.0,103.0,71.0,386.4,352.9
1689400800,30470,20.8,3,84,3,89,93,286.0,175.0,111.0,422.4,548.4
1689404400,53250,22.2,2,72,3,68,95,315.0,118.0,197.0,213.2,732.7
1689408000,69370,24.0,1,35,1,34,47,507.0,293.0,214.0,434.1,893.3
1689411600,76900,25.6,0,10,1,15,1,688.0,509.0,179.0,661.0,1019.2
1689415200,79940,26.4,0,16,0,26,0,639.0,504.0,135.0,605.5,1101.9
1689418800,79230,27.4,0,15,0,18,13,729.0,586.0,143.0,683.1,1135.6
1689422400,74660,28.0,1,35,0,57,4,757.0,592.0,165.0,700.9,1118.0
1689426000,67560,28.3,0,15,0,25,0,648.0,524.0,124.0,660.3,1050.4
1689429600,30850,28.8,1,46,0,76,0,616.0,497.0,119.0,701.8,937.4
1689433200,29050,28.8,1,48,0,80,0,446.0,315.0,131.0,530.1,786.6
1689436800,17330,28.6,1,29,0,48,0,308.0,203.0,105.0,441.8,608.3
1689440400,5060,27.9,0,1,0,2,0,210.0,122.0,88.0,389.5,414.6
1689444000,2420,26.0,0,1,0,2,0,93.0,48.0,45.0,290.5,218.7
1689447600,440,24.3,0,0,0,0,0,14.0,5.0,9.0,60.3,50.8
1689451200,160,23.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
1689454800,20,22.3,0,1,0,0,4,0.0,0.0,0.0,0.0,0.0
1689458400,0,21.7,0,6,0,0,20,0.0,0.0,0.0,0.0,0.0
1689462000,0,21.1,0,5,0,0,17,0.0,0.0,0.0,0.0,0.0
1689465600,0,20.6,0,2,0,0,7,0.0,0.0,0.0,0.0,0.0
1689469200,0,20.1,0,5,0,0,17,0.0,0.0,0.0,0.0,0.0
1689472800,0,19.6,0,3,0,0,10,0.0,0.0,0.0,0.0,0.0
1689476400,190,19.3,0,0,0,0,0,3.0,0.0,3.0,0.0,21.7
1689480000,5280,19.9,0,1,0,0,4,63.0,31.0,32.0,237.0,156.3
1689483600,20810,21.7,0,11,0,0,37,182.0,119.0,63.0,450.2,349.9
1689487200,39690,24.0,0,12,0,0,41,326.0,238.0,88.0,577.4,545.6
1689490800,56440,25.8,0,5,0,0,18,475.0,371.0,104.0,672.6,730.2
1689494400,68970,27.9,0,3,0,0,9,607.0,488.0,119.0,725.0,891.1
1689498000,76420,29.7,0,2,0,3,1,716.0,592.0,124.0,770.4,1017.2
1689501600,80080,30.9,0,11,0,18,1,716.0,595.0,121.0,716.1,1100.0
1689505200,80890,31.4,0,8,0,7,13,697.0,533.0,164.0,622.3,1133.8
1689508800,57670,31.9,1,28,1,19,54,693.0,556.0,137.0,659.3,1116.3
1689512400,52230,32.2,0,8,0,8,12,648.0,502.0,146.0,633.7,1048.7
1689516000,41560,32.0,1,48,12,42,39,500.0,350.0,150.0,495.2,935.6
1689519600,30490,31.3,1,31,0,33,38,399.0,243.0,156.0,410.0,784.6
1689523200,12880,29.1,53,55,20,28,67,283.0,171.0,112.0,373.5,606.1
1689526800,6280,28.0,1,45,21,33,21,150.0,87.0,63.0,279.4,412.2
1689530400,3440,27.2,1,22,0,22,28,65.0,22.0,43.0,134.7,216.2
1689534000,550,26.2,1,22,0,18,38,11.0,3.0,8.0,36.6,49.5
1689537600,160,24.7,1,22,0,27,19,0.0,0.0,0.0,0.0,0.0
1689541200,0,23.2,0,4,0,6,0,0.0,0.0,0.0,0.0,0.0
1689544800,0,21.9,0,5,2,6,0,0.0,0.0,0.0,0.0,0.0
1689548400,0,21.2,0,17,0,28,0,0.0,0.0,0.0,0.0,0.0
1689552000,0,20.9,0,5,0,9,0,0.0,0.0,0.0,0.0,0.0
1689555600,0,20.5,0,6,0,8,4,0.0,0.0,0.0,0.0,0.0
1689559200,0,19.8,0,16,0,8,39,0.0,0.0,0.0,0.0,0.0
1689562800,310,19.3,1,43,0,25,94,3.0,0.0,3.0,0.0,20.1
1689566400,4990,20.0,2,55,0,41,100,60.0,28.0,32.0,216.0,153.1
1689570000,18810,22.5,2,66,0,60,100,157.0,94.0,63.0,358.8,346.9
1689573600,24940,24.8,1,28,0,8,77,285.0,190.0,95.0,463.4,542.9
1689577200,33380,25.3,1,20,0,18,32,389.0,189.0,200.0,343.8,727.7
1689580800,24750,27.1,1,30,1,33,32,576.0,427.0,149.0,636.1,888.8
1689584400,14240,28.1,1,50,5,41,68,602.0,410.0,192.0,534.7,1015.1
1689588000,49970,28.8,2,50,1,52,60,669.0,455.0,214.0,548.6,1098.1
1689591600,70940,29.1,2,69,6,82,49,620.0,342.0,278.0,400.0,1132.0
1689595200,69060,29.5,3,88,24,79,62,648.0,395.0,253.0,469.2,1114.5
1689598800,28630,28.5,53,84,22,57,99,508.0,220.0,288.0,278.2,1046.9
1689602400,22470,25.1,61,57,11,29,100,292.0,63.0,229.0,89.3,933.7
1689606000,14580,24.2,61,49,10,17,99,189.0,19.0,170.0,32.1,782.6
1689609600,11450,22.2,61,56,2,57,66,105.0,8.0,97.0,17.5,603.9
1689613200,11470,21.4,53,35,1,52,8,78.0,28.0,50.0,90.5,409.8
1689616800,1340,21.1,51,52,0,84,6,47.0,12.0,35.0,74.4,213.4
1689620400,270,21.9,1,40,0,65,5,8.0,2.0,6.0,24.8,48.2
1689624000,160,21.5,1,25,0,39,4,0.0,0.0,0.0,0.0,0.0
1689627600,0,21.1,0,14,0,24,0,0.0,0.0,0.0,0.0,0.0
1689631200,0,20.5,2,74,77,8,0,0.0,0.0,0.0,0.0,0.0
1689634800,0,20.0,2,55,54,6,9,0.0,0.0,0.0,0.0,0.0
1689638400,0,19.2,1,38,26,23,2,0.0,0.0,0.0,0.0,0.0
1689642000,0,18.6,1,28,12,28,0,0.0,0.0,0.0,0.0,0.0
1689645600,0,18.3,1,27,4,38,2,0.0,0.0,0.0,0.0,0.0
1689649200,60,18.1,0,20,2,26,7,2.0,0.0,2.0,0.0,18.4
1689652800,380,18.4,0,18,0,28,5,41.0,11.0,30.0,85.6,149.8
1689656400,16350,19.1,0,7,4,5,0,161.0,85.0,76.0,327.4,343.8
1689660000,40660,20.0,0,2,0,3,0,332.0,245.0,87.0,600.7,540.0
1689663600,57820,19.8,0,8,7,2,0,477.0,370.0,107.0,675.6,725.1
1689667200,71400,20.7,0,6,7,0,0,618.0,491.0,127.0,733.4,886.4
1689670800,76470,21.3,0,8,9,0,0,727.0,594.0,133.0,776.5,1012.9
1689674400,83570,22.1,2,54,36,36,0,795.0,651.0,144.0,786.4,1096.0
1689678000,87590,22.8,2,50,9,39,62,801.0,652.0,149.0,764.0,1130.1
1689681600,74140,23.4,1,40,1,26,79,731.0,539.0,192.0,641.4,1112.7
1689685200,61010,23.6,1,28,0,32,31,607.0,362.0,245.0,458.7,1045.0
1689688800,51970,23.6,1,28,0,44,5,534.0,343.0,191.0,487.5,931.7
1689692400,29700,23.6,1,43,0,72,0,452.0,286.0,166.0,485.2,780.4
1689696000,13060,23.2,1,38,0,63,0,233.0,106.0,127.0,233.3,601.5
1689699600,5440,22.6,1,34,0,54,4,121.0,38.0,83.0,123.6,407.2
1689703200,2510,21.7,0,16,0,17,18,68.0,24.0,44.0,150.9,210.5
1689706800,400,19.7,1,23,0,18,41,12.0,3.0,9.0,37.7,46.7
1689710400,160,18.4,0,17,0,13,31,0.0,0.0,0.0,0.0,0.0
1689714000,0,19.0,0,5,0,6,4,0.0,0.0,0.0,0.0,0.0
1689717600,0,16.8,0,11,0,19,0,0.0,0.0,0.0,0.0,0.0
1689721200,0,15.5,0,15,0,25,0,0.0,0.0,0.0,0.0,0.0
1689724800,0,15.2,0,12,0,20,0,0.0,0.0,0.0,0.0,0.0
1689728400,0,14.5,0,18,0,30,0,0.0,0.0,0.0,0.0,0.0
1689732000,0,14.6,1,33,0,54,2,0.0,0.0,0.0,0.0,0.0
1689735600,280,15.0,1,39,0,64,3,2.0,0.0,2.0,0.0,16.7
1689739200,5630,16.0,1,40,0,65,3,59.0,28.0,31.0,220.1,146.3
1689742800,19760,17.5,2,51,0,62,45,180.0,115.0,65.0,447.1,340.6
1689746400,38040,20.1,1,48,0,61,39,299.0,180.0,119.0,443.8,537.1
1689750000,56270,20.2,1,29,0,48,1,285.0,153.0,132.0,280.5,722.4
1689753600,69390,21.9,1,34,2,45,17,516.0,358.0,158.0,536.3,884.0
1689757200,65950,23.1,1,34,3,30,43,653.0,499.0,154.0,653.8,1010.7
1689760800,74910,24.0,2,51,0,70,30,702.0,536.0,166.0,648.8,1094.0
1689764400,51760,24.6,2,56,0,62,62,654.0,457.0,197.0,536.5,1128.1
1689768000,41370,24.8,2,66,0,64,91,508.0,257.0,251.0,306.4,1110.7
1689771600,40030,24.5,51,66,0,63,95,301.0,71.0,230.0,90.1,1043.0
1689775200,39120,24.4,2,63,0,64,83,304.0,74.0,230.0,105.4,929.6
1689778800,31940,24.1,0,16,0,20,15,254.0,112.0,142.0,190.6,778.2
1689782400,15070,24.0,0,1,0,1,0,296.0,180.0,116.0,397.9,599.0
1689786000,7750,23.7,0,2,0,3,0,212.0,143.0,69.0,468.3,404.4
1689789600,2720,22.9,0,10,0,16,0,89.0,47.0,42.0,299.9,207.5
1689793200,410,20.4,0,17,0,29,0,11.0,3.0,8.0,38.2,45.2
1689796800,160,19.2,0,9,0,15,0,0.0,0.0,0.0,0.0,0.0
1689800400,0,18.3,0,13,0,21,0,0.0,0.0,0.0,0.0,0.0
1689804000,0,17.4,1,41,0,47,42,0.0,0.0,0.0,0.0,0.0
1689807600,0,16.5,1,37,0,51,20,0.0,0.0,0.0,0.0,0.0
1689811200,0,15.7,1,24,0,40,0,0.0,0.0,0.0,0.0,0.0
1689814800,0,15.3,0,13,0,21,0,0.0,0.0,0.0,0.0,0.0
1689818400,0,15.2,1,50,3,30,97,0.0,0.0,0.0,0.0,0.0
1689822000,90,15.5,3,86,0,94,98,1.0,0.0,1.0,0.0,14.9
1689825600,1020,15.9,3,89,0,98,100,36.0,2.0,34.0,15.9,142.8
1689829200,2260,16.5,3,89,0,99,100,83.0,8.0,75.0,31.4,337.3
1689832800,6550,17.0,51,92,3,100,99,115.0,6.0,109.0,14.9,534.1
1689836400,12370,15.5,61,77,2,99,53,72.0,15.0,57.0,27.6,719.7
1689840000,26780,16.0,53,56,4,87,2,168.0,30.0,138.0,45.1,881.5
1689843600,6840,16.5,53,75,18,96,5,217.0,42.0,175.0,55.2,1008.4
1689847200,13030,17.7,51,84,40,75,11,355.0,70.0,285.0,84.9,1091.8
1689850800,25330,18.7,51,82,52,52,13,445.0,244.0,201.0,287.0,1126.0
1689854400,34780,19.9,51,76,55,13,62,555.0,281.0,274.0,335.7,1108.6
1689858000,74720,20.6,2,58,36,7,70,589.0,395.0,194.0,502.6,1040.9
1689861600,34410,21.2,2,63,22,32,80,594.0,446.0,148.0,637.0,927.3
1689865200,27560,21.2,2,65,21,39,75,449.0,313.0,136.0,534.4,775.7
1689868800,13590,21.1,2,55,24,31,51,270.0,181.0,89.0,402.0,596.4
1689872400,5660,20.6,1,32,5,34,22,170.0,102.0,68.0,336.5,401.5
1689876000,2390,19.6,1,22,2,34,0,67.0,34.0,33.0,220.4,204.3
1689879600,570,16.7,0,12,0,20,0,8.0,2.0,6.0,25.9,43.6
1689883200,160,16.1,0,15,0,25,0,0.0,0.0,0.0,0.0,0.0
1689886800,0,15.5,0,14,0,23,0,0.0,0.0,0.0,0.0,0.0
1689890400,0,14.9,1,38,1,62,0,0.0,0.0,0.0,0.0,0.0
1689894000,0,14.7,1,34,2,54,0,0.0,0.0,0.0,0.0,0.0
1689897600,0,14.3,0,12,0,20,0,0.0,0.0,0.0,0.0,0.0
1689901200,0,14.0,1,24,0,39,3,0.0,0.0,0.0,0.0,0.0
1689904800,0,13.4,0,13,0,21,2,0.0,0.0,0.0,0.0,0.0
1689908400,160,13.0,0,14,1,21,0,1.0,0.0,1.0,0.0,13.1
1689912000,4950,13.5,0,18,4,21,7,48.0,21.0,27.0,168.5,139.2
1689915600,14690,15.7,0,18,0,21,17,154.0,87.0,67.0,345.1,333.9
1689919200,33010,17.5,0,19,2,26,6,304.0,213.0,91.0,531.4,531.0
1689922800,41510,18.6,0,15,3,21,0,432.0,311.0,121.0,574.7,716.8
1689926400,31910,19.9,1,28,12,28,0,560.0,416.0,144.0,627.0,878.9
1689930000,74640,20.5,51,38,7,53,0,580.0,423.0,157.0,557.0,1006.0
1689933600,52390,20.9,51,33,0,55,0,609.0,436.0,173.0,530.1,1089.6
1689937200,16340,21.5,1,40,3,62,0,591.0,346.0,245.0,407.8,1123.8
1689940800,61110,21.8,1,33,2,52,0,497.0,251.0,246.0,300.5,1106.5
1689944400,55360,22.2,1,25,0,41,0,558.0,378.0,180.0,482.1,1038.7
1689948000,36520,22.6,1,30,1,48,0,479.0,321.0,158.0,459.7,925.0
1689951600,20480,22.8,1,50,0,82,2,410.0,279.0,131.0,478.0,773.2
1689955200,17750,22.5,1,34,0,47,21,233.0,125.0,108.0,278.9,593.6
1689958800,5650,22.3,0,11,0,0,38,188.0,113.0,75.0,375.7,398.5
1689962400,2290,20.8,0,10,0,1,31,89.0,43.0,46.0,283.4,201.0
1689966000,380,18.7,1,25,0,29,25,9.0,2.0,7.0,26.4,41.9
1689969600,140,17.2,2,53,0,73,32,0.0,0.0,0.0,0.0,0.0
1689973200,0,16.6,2,56,0,65,56,0.0,0.0,0.0,0.0,0.0
1689976800,0,16.1,2,60,3,67,57,0.0,0.0,0.0,0.0,0.0
1689980400,0,15.4,1,47,3,37,75,0.0,0.0,0.0,0.0,0.0
1689984000,0,14.9,51,74,3,70,99,0.0,0.0,0.0,0.0,0.0
1689987600,0,15.0,53,81,26,50,92,0.0,0.0,0.0,0.0,0.0
1689991200,0,14.8,61,65,3,61,86,0.0,0.0,0.0,0.0,0.0
1689994800,0,14.7,61,29,0,18,61,1.0,0.0,1.0,0.0,11.2
